system:index,Date,District,Month,Year,.geo
20200331T045659_20200331T051616_T44PMQ_1,2020-03-31,Matale,3,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200331T045659_20200331T051616_T44PMQ_2,2020-03-31,Anuradhapura,3,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200331T045659_20200331T051616_T44PMQ_3,2020-03-31,Polonnaruwa,3,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200331T045659_20200331T051616_T44PMQ_4,2020-03-31,Monaragala,3,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200402T050601_20200402T050559_T44NMP_0,2020-04-02,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200402T050601_20200402T050559_T44NMP_1,2020-04-02,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200402T050601_20200402T050559_T44NMP_2,2020-04-02,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200402T050601_20200402T050559_T44NMP_3,2020-04-02,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200402T050601_20200402T050559_T44NMP_4,2020-04-02,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200402T050601_20200402T050559_T44NNN_0,2020-04-02,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200402T050601_20200402T050559_T44NNN_1,2020-04-02,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200402T050601_20200402T050559_T44NNN_2,2020-04-02,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200402T050601_20200402T050559_T44NNN_3,2020-04-02,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200402T050601_20200402T050559_T44NNN_4,2020-04-02,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200402T050601_20200402T050559_T44NNP_0,2020-04-02,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200402T050601_20200402T050559_T44NNP_1,2020-04-02,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200402T050601_20200402T050559_T44NNP_2,2020-04-02,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200402T050601_20200402T050559_T44NNP_3,2020-04-02,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200402T050601_20200402T050559_T44NNP_4,2020-04-02,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200405T045651_20200405T050558_T44NMP_0,2020-04-05,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200405T045651_20200405T050558_T44NMP_1,2020-04-05,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200405T045651_20200405T050558_T44NMP_2,2020-04-05,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200405T045651_20200405T050558_T44NMP_3,2020-04-05,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200405T045651_20200405T050558_T44NMP_4,2020-04-05,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200405T045651_20200405T050558_T44PMQ_0,2020-04-05,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200405T045651_20200405T050558_T44PMQ_1,2020-04-05,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200405T045651_20200405T050558_T44PMQ_2,2020-04-05,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200405T045651_20200405T050558_T44PMQ_3,2020-04-05,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200405T045651_20200405T050558_T44PMQ_4,2020-04-05,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200407T050559_20200407T050600_T44NMP_0,2020-04-07,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200407T050559_20200407T050600_T44NMP_1,2020-04-07,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200407T050559_20200407T050600_T44NMP_2,2020-04-07,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200407T050559_20200407T050600_T44NMP_3,2020-04-07,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200407T050559_20200407T050600_T44NMP_4,2020-04-07,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200407T050559_20200407T050600_T44NNN_0,2020-04-07,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200407T050559_20200407T050600_T44NNN_1,2020-04-07,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200407T050559_20200407T050600_T44NNN_2,2020-04-07,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200407T050559_20200407T050600_T44NNN_3,2020-04-07,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200407T050559_20200407T050600_T44NNN_4,2020-04-07,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200407T050559_20200407T050600_T44NNP_0,2020-04-07,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200407T050559_20200407T050600_T44NNP_1,2020-04-07,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200407T050559_20200407T050600_T44NNP_2,2020-04-07,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200407T050559_20200407T050600_T44NNP_3,2020-04-07,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200407T050559_20200407T050600_T44NNP_4,2020-04-07,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200410T045659_20200410T050706_T44PLR_0,2020-04-10,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200410T045659_20200410T050706_T44PLR_1,2020-04-10,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200410T045659_20200410T050706_T44PLR_2,2020-04-10,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200410T045659_20200410T050706_T44PLR_3,2020-04-10,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200410T045659_20200410T050706_T44PLR_4,2020-04-10,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200410T045659_20200410T051600_T44NMP_0,2020-04-10,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200410T045659_20200410T051600_T44NMP_1,2020-04-10,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200410T045659_20200410T051600_T44NMP_2,2020-04-10,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200410T045659_20200410T051600_T44NMP_3,2020-04-10,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200410T045659_20200410T051600_T44NMP_4,2020-04-10,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200410T045659_20200410T051600_T44PLR_0,2020-04-10,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200410T045659_20200410T051600_T44PLR_1,2020-04-10,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200410T045659_20200410T051600_T44PLR_2,2020-04-10,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200410T045659_20200410T051600_T44PLR_3,2020-04-10,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200410T045659_20200410T051600_T44PLR_4,2020-04-10,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200410T045659_20200410T051600_T44PMQ_0,2020-04-10,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200410T045659_20200410T051600_T44PMQ_1,2020-04-10,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200410T045659_20200410T051600_T44PMQ_2,2020-04-10,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200410T045659_20200410T051600_T44PMQ_3,2020-04-10,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200410T045659_20200410T051600_T44PMQ_4,2020-04-10,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200415T045701_20200415T050753_T44PLR_0,2020-04-15,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200415T045701_20200415T050753_T44PLR_1,2020-04-15,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200415T045701_20200415T050753_T44PLR_2,2020-04-15,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200415T045701_20200415T050753_T44PLR_3,2020-04-15,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200415T045701_20200415T050753_T44PLR_4,2020-04-15,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200417T050559_20200417T050558_T44NMP_0,2020-04-17,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200417T050559_20200417T050558_T44NMP_1,2020-04-17,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200417T050559_20200417T050558_T44NMP_2,2020-04-17,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200417T050559_20200417T050558_T44NMP_3,2020-04-17,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200417T050559_20200417T050558_T44NMP_4,2020-04-17,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200417T050559_20200417T050558_T44NNP_0,2020-04-17,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200417T050559_20200417T050558_T44NNP_1,2020-04-17,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200417T050559_20200417T050558_T44NNP_2,2020-04-17,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200417T050559_20200417T050558_T44NNP_3,2020-04-17,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200417T050559_20200417T050558_T44NNP_4,2020-04-17,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200420T045649_20200420T050559_T44NMP_0,2020-04-20,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200420T045649_20200420T050559_T44NMP_1,2020-04-20,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200420T045649_20200420T050559_T44NMP_2,2020-04-20,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200420T045649_20200420T050559_T44NMP_3,2020-04-20,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200420T045649_20200420T050559_T44NMP_4,2020-04-20,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200420T045649_20200420T050559_T44PLR_0,2020-04-20,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200420T045649_20200420T050559_T44PLR_1,2020-04-20,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200420T045649_20200420T050559_T44PLR_2,2020-04-20,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200420T045649_20200420T050559_T44PLR_3,2020-04-20,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200420T045649_20200420T050559_T44PLR_4,2020-04-20,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200420T045649_20200420T051631_T44NMP_0,2020-04-20,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200420T045649_20200420T051631_T44NMP_1,2020-04-20,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200420T045649_20200420T051631_T44NMP_2,2020-04-20,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200420T045649_20200420T051631_T44NMP_3,2020-04-20,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200420T045649_20200420T051631_T44NMP_4,2020-04-20,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200427T050559_20200427T050558_T44NMP_0,2020-04-27,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200427T050559_20200427T050558_T44NMP_1,2020-04-27,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200427T050559_20200427T050558_T44NMP_2,2020-04-27,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200427T050559_20200427T050558_T44NMP_3,2020-04-27,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200427T050559_20200427T050558_T44NMP_4,2020-04-27,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200427T050559_20200427T050558_T44NNN_0,2020-04-27,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200427T050559_20200427T050558_T44NNN_1,2020-04-27,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200427T050559_20200427T050558_T44NNN_2,2020-04-27,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200427T050559_20200427T050558_T44NNN_3,2020-04-27,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200427T050559_20200427T050558_T44NNN_4,2020-04-27,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200427T050559_20200427T050558_T44NNP_0,2020-04-27,Jaffna,4,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200427T050559_20200427T050558_T44NNP_1,2020-04-27,Matale,4,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200427T050559_20200427T050558_T44NNP_2,2020-04-27,Anuradhapura,4,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200427T050559_20200427T050558_T44NNP_3,2020-04-27,Polonnaruwa,4,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200427T050559_20200427T050558_T44NNP_4,2020-04-27,Monaragala,4,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200502T050611_20200502T050606_T44NMP_0,2020-05-02,Jaffna,5,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200502T050611_20200502T050606_T44NMP_1,2020-05-02,Matale,5,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200502T050611_20200502T050606_T44NMP_2,2020-05-02,Anuradhapura,5,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200502T050611_20200502T050606_T44NMP_3,2020-05-02,Polonnaruwa,5,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200502T050611_20200502T050606_T44NMP_4,2020-05-02,Monaragala,5,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200502T050611_20200502T050606_T44NNN_0,2020-05-02,Jaffna,5,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200502T050611_20200502T050606_T44NNN_1,2020-05-02,Matale,5,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200502T050611_20200502T050606_T44NNN_2,2020-05-02,Anuradhapura,5,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200502T050611_20200502T050606_T44NNN_3,2020-05-02,Polonnaruwa,5,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200502T050611_20200502T050606_T44NNN_4,2020-05-02,Monaragala,5,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200502T050611_20200502T050606_T44NNP_0,2020-05-02,Jaffna,5,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200502T050611_20200502T050606_T44NNP_1,2020-05-02,Matale,5,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200502T050611_20200502T050606_T44NNP_2,2020-05-02,Anuradhapura,5,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200502T050611_20200502T050606_T44NNP_3,2020-05-02,Polonnaruwa,5,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200502T050611_20200502T050606_T44NNP_4,2020-05-02,Monaragala,5,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200505T045701_20200505T050605_T44PMQ_0,2020-05-05,Jaffna,5,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200505T045701_20200505T050605_T44PMQ_1,2020-05-05,Matale,5,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200505T045701_20200505T050605_T44PMQ_2,2020-05-05,Anuradhapura,5,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200505T045701_20200505T050605_T44PMQ_3,2020-05-05,Polonnaruwa,5,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200505T045701_20200505T050605_T44PMQ_4,2020-05-05,Monaragala,5,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200507T050559_20200507T050601_T44NMP_0,2020-05-07,Jaffna,5,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200507T050559_20200507T050601_T44NMP_1,2020-05-07,Matale,5,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200507T050559_20200507T050601_T44NMP_2,2020-05-07,Anuradhapura,5,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200507T050559_20200507T050601_T44NMP_3,2020-05-07,Polonnaruwa,5,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200507T050559_20200507T050601_T44NMP_4,2020-05-07,Monaragala,5,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200507T050559_20200507T050601_T44NNN_0,2020-05-07,Jaffna,5,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200507T050559_20200507T050601_T44NNN_1,2020-05-07,Matale,5,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200507T050559_20200507T050601_T44NNN_2,2020-05-07,Anuradhapura,5,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200507T050559_20200507T050601_T44NNN_3,2020-05-07,Polonnaruwa,5,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200507T050559_20200507T050601_T44NNN_4,2020-05-07,Monaragala,5,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200507T050559_20200507T050601_T44NNP_0,2020-05-07,Jaffna,5,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200507T050559_20200507T050601_T44NNP_1,2020-05-07,Matale,5,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200507T050559_20200507T050601_T44NNP_2,2020-05-07,Anuradhapura,5,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200507T050559_20200507T050601_T44NNP_3,2020-05-07,Polonnaruwa,5,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200507T050559_20200507T050601_T44NNP_4,2020-05-07,Monaragala,5,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200601T050611_20200601T050609_T44NNN_0,2020-06-01,Jaffna,6,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200601T050611_20200601T050609_T44NNN_1,2020-06-01,Matale,6,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200601T050611_20200601T050609_T44NNN_2,2020-06-01,Anuradhapura,6,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200601T050611_20200601T050609_T44NNN_3,2020-06-01,Polonnaruwa,6,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200601T050611_20200601T050609_T44NNN_4,2020-06-01,Monaragala,6,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200604T045701_20200604T050011_T44NMP_0,2020-06-04,Jaffna,6,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200604T045701_20200604T050011_T44NMP_1,2020-06-04,Matale,6,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200604T045701_20200604T050011_T44NMP_2,2020-06-04,Anuradhapura,6,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200604T045701_20200604T050011_T44NMP_3,2020-06-04,Polonnaruwa,6,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200604T045701_20200604T050011_T44NMP_4,2020-06-04,Monaragala,6,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200604T045701_20200604T050011_T44PMQ_0,2020-06-04,Jaffna,6,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200604T045701_20200604T050011_T44PMQ_1,2020-06-04,Matale,6,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200604T045701_20200604T050011_T44PMQ_2,2020-06-04,Anuradhapura,6,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200604T045701_20200604T050011_T44PMQ_3,2020-06-04,Polonnaruwa,6,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200604T045701_20200604T050011_T44PMQ_4,2020-06-04,Monaragala,6,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200609T045659_20200609T050809_T44PLR_0,2020-06-09,Jaffna,6,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200609T045659_20200609T050809_T44PLR_1,2020-06-09,Matale,6,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200609T045659_20200609T050809_T44PLR_2,2020-06-09,Anuradhapura,6,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200609T045659_20200609T050809_T44PLR_3,2020-06-09,Polonnaruwa,6,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200609T045659_20200609T050809_T44PLR_4,2020-06-09,Monaragala,6,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200614T045701_20200614T050923_T44PLR_0,2020-06-14,Jaffna,6,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200614T045701_20200614T050923_T44PLR_1,2020-06-14,Matale,6,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200614T045701_20200614T050923_T44PLR_2,2020-06-14,Anuradhapura,6,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200614T045701_20200614T050923_T44PLR_3,2020-06-14,Polonnaruwa,6,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200614T045701_20200614T050923_T44PLR_4,2020-06-14,Monaragala,6,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200614T045701_20200614T050923_T44PMQ_0,2020-06-14,Jaffna,6,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200614T045701_20200614T050923_T44PMQ_1,2020-06-14,Matale,6,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200614T045701_20200614T050923_T44PMQ_2,2020-06-14,Anuradhapura,6,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200614T045701_20200614T050923_T44PMQ_3,2020-06-14,Polonnaruwa,6,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200614T045701_20200614T050923_T44PMQ_4,2020-06-14,Monaragala,6,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200619T045659_20200619T050604_T44PMQ_0,2020-06-19,Jaffna,6,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200619T045659_20200619T050604_T44PMQ_1,2020-06-19,Matale,6,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200619T045659_20200619T050604_T44PMQ_2,2020-06-19,Anuradhapura,6,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200619T045659_20200619T050604_T44PMQ_3,2020-06-19,Polonnaruwa,6,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200619T045659_20200619T050604_T44PMQ_4,2020-06-19,Monaragala,6,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200714T045701_20200714T051503_T44PLR_0,2020-07-14,Jaffna,7,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200714T045701_20200714T051503_T44PLR_1,2020-07-14,Matale,7,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
20200714T045701_20200714T051503_T44PLR_2,2020-07-14,Anuradhapura,7,2020,"{""type"":""Point"",""coordinates"":[80.4037,8.311399999999999]}"
20200714T045701_20200714T051503_T44PLR_3,2020-07-14,Polonnaruwa,7,2020,"{""type"":""Point"",""coordinates"":[81.0188,7.940300000000001]}"
20200714T045701_20200714T051503_T44PLR_4,2020-07-14,Monaragala,7,2020,"{""type"":""Point"",""coordinates"":[81.3507,6.872800000000001]}"
20200731T050611_20200731T050609_T44NMP_0,2020-07-31,Jaffna,7,2020,"{""type"":""Point"",""coordinates"":[80.0255,9.661500000000002]}"
20200731T050611_20200731T050609_T44NMP_1,2020-07-31,Matale,7,2020,"{""type"":""Point"",""coordinates"":[80.6234,7.4675]}"
