date,district,T2M,T2M_MIN,T2M_MAX,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,grid_lat,grid_lon
2015-11-07,Anuradhapura,25.15,22.96,28.39,17.31,91.47,16.34,8.311,80.404
2015-11-08,Anuradhapura,24.97,23.27,27.19,12.03,90.87,10.09,8.311,80.404
2015-11-09,Anuradhapura,25.21,23.47,27.98,3.37,90.52,15.8,8.311,80.404
2015-11-10,Anuradhapura,26.04,23.72,29.66,1.65,89.75,19.03,8.311,80.404
2015-11-11,Anuradhapura,25.27,23.03,28.45,2.65,91.77,17.07,8.311,80.404
2015-11-12,Anuradhapura,25.85,22.2,30.35,9.17,87.36,17.27,8.311,80.404
2015-11-13,Anuradhapura,25.07,23.23,27.2,45.94,92.87,9.61,8.311,80.404
2015-11-14,Anuradhapura,24.49,23.11,26.29,73.29,94.75,3.78,8.311,80.404
2015-11-15,Anuradhapura,25.05,23.44,27.17,67.3,93.95,6.64,8.311,80.404
2015-11-16,Anuradhapura,25.41,23.78,27.76,17.59,93.69,12.97,8.311,80.404
2015-11-17,Anuradhapura,25.79,23.51,28.91,7.57,92.13,14.06,8.311,80.404
2015-11-18,Anuradhapura,26.45,23.24,29.93,3.91,88.79,15.72,8.311,80.404
2015-11-19,Anuradhapura,26.52,23.93,30.1,16.39,89.2,16.3,8.311,80.404
2015-11-20,Anuradhapura,25.77,24.3,28.21,9.96,93.37,18.58,8.311,80.404
2015-11-21,Anuradhapura,25.1,23.35,27.34,10.6,93.07,7.06,8.311,80.404
2015-11-22,Anuradhapura,25.62,23.54,28.09,10.96,93.67,15.69,8.311,80.404
2015-11-23,Anuradhapura,25.96,24.06,28.78,6.65,91.48,15.07,8.311,80.404
2015-11-24,Anuradhapura,25.92,23.79,28.92,4.1,91.44,16.7,8.311,80.404
2015-11-25,Anuradhapura,25.58,23.17,28.98,1.66,89.71,19.06,8.311,80.404
2015-11-26,Anuradhapura,25.34,22.82,28.69,2.32,89.93,18.46,8.311,80.404
2015-11-27,Anuradhapura,24.82,22.98,27.24,4.38,91.86,13.72,8.311,80.404
2015-11-28,Anuradhapura,25.07,23.49,27.56,3.97,93.48,7.25,8.311,80.404
2015-11-29,Anuradhapura,25.08,23.49,27.07,17.09,95.06,8.21,8.311,80.404
2015-11-30,Anuradhapura,25.95,23.88,29.41,10.02,91.61,11.13,8.311,80.404
2015-12-01,Anuradhapura,25.3,23.98,27.65,10.31,93.59,12.88,8.311,80.404
2015-12-02,Anuradhapura,25.36,23.84,27.85,7.25,92.47,15.41,8.311,80.404
2015-12-03,Anuradhapura,25.28,23.43,27.75,6.6,93.83,11.91,8.311,80.404
2015-12-04,Anuradhapura,25.71,24.19,27.98,29.78,93.84,11.54,8.311,80.404
2015-12-05,Anuradhapura,25.39,24.11,27.01,6.15,95.21,9.62,8.311,80.404
2015-12-06,Anuradhapura,25.51,23.49,27.86,4.47,93.88,14.94,8.311,80.404
2015-12-07,Anuradhapura,25.56,24.07,27.63,14.74,94.35,12.04,8.311,80.404
2015-12-08,Anuradhapura,25.57,24.04,27.88,18.4,93.62,4.02,8.311,80.404
2015-12-09,Anuradhapura,25.98,24.78,28.1,6.32,94.04,15.2,8.311,80.404
2015-12-10,Anuradhapura,25.74,24.44,27.62,15.24,94.48,7.28,8.311,80.404
2015-12-11,Anuradhapura,25.68,23.53,28.73,9.86,92.44,11.13,8.311,80.404
2015-12-12,Anuradhapura,25.36,23.91,27.77,15.24,93.53,11.46,8.311,80.404
2015-12-13,Anuradhapura,26.03,23.43,29.23,4.27,90.82,18.07,8.311,80.404
2015-12-14,Anuradhapura,26.2,23.86,29.89,25.28,91.4,14.41,8.311,80.404
2015-12-15,Anuradhapura,25.52,22.85,29.29,4.67,90.85,18.13,8.311,80.404
2015-12-16,Anuradhapura,24.32,21.8,28.12,0.1,87.46,20.91,8.311,80.404
2015-12-17,Anuradhapura,25.11,21.87,28.52,6.3,91.1,14.78,8.311,80.404
2015-12-18,Anuradhapura,25.45,23.56,28.7,11.98,91.44,15.78,8.311,80.404
2015-12-19,Anuradhapura,25.33,23.1,28.78,10.25,90.97,12.91,8.311,80.404
2015-12-20,Anuradhapura,25.13,22.69,28.45,0.78,89.36,17.89,8.311,80.404
2015-12-21,Anuradhapura,24.82,21.95,28.63,0.75,85.8,18.68,8.311,80.404
2015-12-22,Anuradhapura,24.05,20.72,28.12,0.02,83.39,21.05,8.311,80.404
2015-12-23,Anuradhapura,24.36,21.31,28.34,0.06,84.3,19.81,8.311,80.404
2015-12-24,Anuradhapura,23.93,20.82,28.36,0.01,80.51,20.79,8.311,80.404
2015-12-25,Anuradhapura,24.04,20.08,28.51,0.46,83.77,20.32,8.311,80.404
2015-12-26,Anuradhapura,24.88,22.48,28.22,2.39,87.83,11.92,8.311,80.404
2015-12-27,Anuradhapura,25.58,23.2,28.73,16.08,90.1,10.32,8.311,80.404
2015-12-28,Anuradhapura,25.83,24.59,28.04,15.57,92.07,14.34,8.311,80.404
2015-12-29,Anuradhapura,26.01,24.29,29.03,25.86,90.84,7.02,8.311,80.404
2015-12-30,Anuradhapura,25.21,22.56,28.4,6.98,88.45,17.38,8.311,80.404
2015-12-31,Anuradhapura,24.89,22.01,28.69,1.99,87.92,15.62,8.311,80.404
2016-01-01,Anuradhapura,24.95,22.42,28.31,4.65,88.04,13.43,8.311,80.404
2016-01-02,Anuradhapura,25.01,22.8,27.97,14.53,90.58,10.4,8.311,80.404
2016-01-03,Anuradhapura,24.55,22.17,28.04,3.94,89.08,18.34,8.311,80.404
2016-01-04,Anuradhapura,24.97,22.5,28.76,1.71,89.66,16.76,8.311,80.404
2016-01-05,Anuradhapura,25.43,23.35,28.4,18.04,91.89,11.78,8.311,80.404
2016-01-06,Anuradhapura,25.32,23.52,28.38,21.26,91.82,9.79,8.311,80.404
2016-01-07,Anuradhapura,24.74,22.7,27.91,2.86,89.72,13.86,8.311,80.404
2016-01-08,Anuradhapura,24.28,22.55,26.82,0.58,89.48,16.14,8.311,80.404
2016-01-09,Anuradhapura,24.61,21.91,28.91,0.44,87.87,18.41,8.311,80.404
2016-01-10,Anuradhapura,24.47,21.47,28.57,0.44,87.76,18.02,8.311,80.404
2016-01-11,Anuradhapura,24.19,21.93,27.83,0.05,86.45,17.97,8.311,80.404
2016-01-12,Anuradhapura,23.8,21.11,27.85,0.0,85.55,18.23,8.311,80.404
2016-01-13,Anuradhapura,23.62,20.34,28.02,0.0,86.07,17.39,8.311,80.404
2016-01-14,Anuradhapura,23.06,20.16,27.24,0.0,84.61,16.91,8.311,80.404
2016-01-15,Anuradhapura,23.49,19.75,28.3,0.0,84.51,18.83,8.311,80.404
2016-01-16,Anuradhapura,23.72,20.47,28.47,0.0,85.79,18.7,8.311,80.404
2016-01-17,Anuradhapura,22.73,19.68,26.29,0.0,85.21,18.62,8.311,80.404
2016-01-18,Anuradhapura,23.44,19.36,28.38,0.0,84.65,19.35,8.311,80.404
2016-01-19,Anuradhapura,24.01,20.44,28.67,0.0,86.65,20.31,8.311,80.404
2016-01-20,Anuradhapura,24.38,20.47,29.21,0.0,85.39,20.01,8.311,80.404
2016-01-21,Anuradhapura,24.87,21.85,29.49,0.03,84.93,20.33,8.311,80.404
2016-01-22,Anuradhapura,24.94,21.82,29.25,0.52,86.59,18.94,8.311,80.404
2016-01-23,Anuradhapura,25.49,22.71,29.49,5.85,89.34,12.92,8.311,80.404
2016-01-24,Anuradhapura,25.8,23.85,28.96,8.81,91.0,12.4,8.311,80.404
2016-01-25,Anuradhapura,25.68,23.31,29.37,2.01,87.36,17.19,8.311,80.404
2016-01-26,Anuradhapura,25.15,22.4,29.23,0.08,84.93,21.06,8.311,80.404
2016-01-27,Anuradhapura,23.72,19.43,28.79,0.0,82.39,21.52,8.311,80.404
2016-01-28,Anuradhapura,22.93,18.32,28.53,0.0,83.7,22.12,8.311,80.404
2016-01-29,Anuradhapura,22.91,18.66,28.35,0.0,84.12,21.95,8.311,80.404
2016-01-30,Anuradhapura,23.67,20.13,28.27,0.0,82.87,20.57,8.311,80.404
2016-01-31,Anuradhapura,24.02,21.09,28.37,0.01,84.09,19.54,8.311,80.404
2016-02-01,Anuradhapura,23.29,20.48,27.62,0.0,83.22,18.17,8.311,80.404
2016-02-02,Anuradhapura,23.41,19.54,28.13,0.0,82.83,21.18,8.311,80.404
2016-02-03,Anuradhapura,23.2,20.04,27.96,0.0,81.14,22.31,8.311,80.404
2016-02-04,Anuradhapura,23.54,19.38,28.63,0.0,80.11,21.31,8.311,80.404
2016-02-05,Anuradhapura,24.11,20.4,28.66,0.01,83.44,16.06,8.311,80.404
2016-02-06,Anuradhapura,25.06,22.0,29.42,0.0,84.34,20.09,8.311,80.404
2016-02-07,Anuradhapura,25.56,22.02,30.14,0.0,85.4,16.91,8.311,80.404
2016-02-08,Anuradhapura,25.75,22.0,30.56,0.01,87.18,19.69,8.311,80.404
2016-02-09,Anuradhapura,25.92,22.54,30.39,0.06,87.28,19.07,8.311,80.404
2016-02-10,Anuradhapura,25.46,22.12,30.0,0.06,86.93,18.01,8.311,80.404
2016-02-11,Anuradhapura,24.54,20.84,29.65,0.03,85.49,21.5,8.311,80.404
2016-02-12,Anuradhapura,23.4,19.33,28.39,0.0,81.82,23.5,8.311,80.404
2016-02-13,Anuradhapura,23.9,19.67,29.16,0.0,81.93,22.97,8.311,80.404
2016-02-14,Anuradhapura,24.39,19.86,29.59,0.01,82.71,21.95,8.311,80.404
2016-02-15,Anuradhapura,25.29,21.71,29.7,5.39,86.65,17.67,8.311,80.404
2016-02-16,Anuradhapura,25.62,22.67,29.85,0.27,82.49,19.46,8.311,80.404
2016-02-17,Anuradhapura,25.54,23.76,28.04,12.6,90.75,11.12,8.311,80.404
2016-02-18,Anuradhapura,26.3,23.95,29.9,1.97,86.6,15.4,8.311,80.404
2016-02-19,Anuradhapura,26.14,23.17,30.34,0.61,85.85,18.79,8.311,80.404
2016-02-20,Anuradhapura,26.13,23.06,30.91,3.23,86.83,19.06,8.311,80.404
2016-02-21,Anuradhapura,25.76,21.92,30.95,0.14,86.6,23.85,8.311,80.404
2016-02-22,Anuradhapura,25.11,20.75,30.81,0.02,83.16,25.38,8.311,80.404
2016-02-23,Anuradhapura,24.3,19.15,30.29,0.0,81.94,24.94,8.311,80.404
2016-02-24,Anuradhapura,25.59,19.94,31.39,0.02,83.26,20.95,8.311,80.404
2016-02-25,Anuradhapura,26.68,23.29,31.23,0.28,85.97,21.75,8.311,80.404
2016-02-26,Anuradhapura,26.11,22.74,30.5,0.53,83.5,22.85,8.311,80.404
2016-02-27,Anuradhapura,26.25,23.64,29.82,2.3,85.62,20.3,8.311,80.404
2016-02-28,Anuradhapura,26.51,23.87,30.08,0.84,86.14,18.18,8.311,80.404
2016-02-29,Anuradhapura,26.03,24.24,29.11,0.42,86.93,19.82,8.311,80.404
2016-03-01,Anuradhapura,26.31,23.52,30.56,0.11,83.04,20.45,8.311,80.404
2016-03-02,Anuradhapura,25.91,22.65,30.77,0.02,82.74,19.81,8.311,80.404
2016-03-03,Anuradhapura,26.4,23.07,31.13,0.0,80.28,21.38,8.311,80.404
2016-03-04,Anuradhapura,26.23,23.45,29.98,0.01,82.89,20.63,8.311,80.404
2016-03-05,Anuradhapura,26.5,23.22,31.44,0.0,79.45,22.03,8.311,80.404
2016-03-06,Anuradhapura,26.4,22.09,31.59,0.0,79.83,20.21,8.311,80.404
2016-03-07,Anuradhapura,26.68,22.63,32.27,0.24,78.7,21.08,8.311,80.404
2016-03-08,Anuradhapura,26.98,22.57,32.58,0.42,78.87,21.25,8.311,80.404
2016-03-09,Anuradhapura,26.49,23.69,29.74,2.05,83.07,19.82,8.311,80.404
2016-03-10,Anuradhapura,27.37,23.88,32.26,0.64,81.87,23.39,8.311,80.404
2016-03-11,Anuradhapura,27.83,23.67,33.98,0.04,76.62,25.38,8.311,80.404
2016-03-12,Anuradhapura,27.47,21.94,34.43,0.0,73.63,26.11,8.311,80.404
2016-03-13,Anuradhapura,26.76,21.27,32.6,0.06,76.63,23.06,8.311,80.404
2016-03-14,Anuradhapura,27.49,21.27,35.13,0.01,73.8,25.42,8.311,80.404
2016-03-15,Anuradhapura,28.06,21.35,35.33,0.1,73.48,22.84,8.311,80.404
2016-03-16,Anuradhapura,28.67,23.12,36.0,0.09,72.54,22.81,8.311,80.404
2016-03-17,Anuradhapura,28.18,22.45,36.19,0.0,71.64,21.71,8.311,80.404
2016-03-18,Anuradhapura,26.95,20.29,35.43,0.0,70.81,26.01,8.311,80.404
2016-03-19,Anuradhapura,27.14,19.74,36.24,0.0,67.58,26.32,8.311,80.404
2016-03-20,Anuradhapura,27.23,19.4,36.85,0.0,61.93,26.49,8.311,80.404
2016-03-21,Anuradhapura,28.29,20.81,37.7,0.0,61.88,22.34,8.311,80.404
2016-03-22,Anuradhapura,29.93,22.96,38.21,0.0,66.8,22.8,8.311,80.404
2016-03-23,Anuradhapura,29.55,23.6,38.15,0.0,65.56,24.56,8.311,80.404
2016-03-24,Anuradhapura,28.15,22.04,37.03,0.0,66.19,26.52,8.311,80.404
2016-03-25,Anuradhapura,27.91,21.68,36.07,0.0,68.7,27.21,8.311,80.404
2016-03-26,Anuradhapura,28.4,21.94,36.39,0.0,63.43,25.93,8.311,80.404
2016-03-27,Anuradhapura,29.18,22.78,37.2,0.41,62.0,23.71,8.311,80.404
2016-03-28,Anuradhapura,28.82,25.14,34.67,7.74,73.6,14.65,8.311,80.404
2016-03-29,Anuradhapura,28.22,25.1,33.28,10.5,79.19,21.41,8.311,80.404
2016-03-30,Anuradhapura,28.89,24.59,34.98,3.33,74.21,23.48,8.311,80.404
2016-03-31,Anuradhapura,28.6,24.37,34.36,2.07,74.75,23.61,8.311,80.404
2016-04-01,Anuradhapura,29.62,24.25,37.01,0.32,68.34,24.5,8.311,80.404
2016-04-02,Anuradhapura,29.38,23.13,37.45,0.14,67.8,26.07,8.311,80.404
2016-04-03,Anuradhapura,29.82,23.33,38.14,0.09,67.0,25.03,8.311,80.404
2016-04-04,Anuradhapura,29.74,23.13,37.95,0.35,66.33,24.92,8.311,80.404
2016-04-05,Anuradhapura,30.1,23.84,37.63,1.09,67.25,23.75,8.311,80.404
2016-04-06,Anuradhapura,29.89,24.54,36.72,2.61,68.04,22.69,8.311,80.404
2016-04-07,Anuradhapura,29.1,25.71,33.78,7.79,77.09,22.29,8.311,80.404
2016-04-08,Anuradhapura,30.13,24.42,37.91,0.62,70.05,24.37,8.311,80.404
2016-04-09,Anuradhapura,30.34,24.32,38.1,3.29,68.74,24.01,8.311,80.404
2016-04-10,Anuradhapura,29.37,25.13,35.2,9.49,74.89,22.75,8.311,80.404
2016-04-11,Anuradhapura,30.24,24.72,36.98,0.77,70.27,24.01,8.311,80.404
2016-04-12,Anuradhapura,30.41,26.2,36.8,0.87,70.0,24.09,8.311,80.404
2016-04-13,Anuradhapura,30.86,25.66,37.82,0.05,68.75,24.67,8.311,80.404
2016-04-14,Anuradhapura,31.11,25.74,37.87,0.15,68.26,23.56,8.311,80.404
2016-04-15,Anuradhapura,30.09,26.62,35.43,1.86,73.52,23.51,8.311,80.404
2016-04-16,Anuradhapura,30.51,25.65,36.64,1.32,70.83,22.9,8.311,80.404
2016-04-17,Anuradhapura,30.72,26.28,36.54,0.58,68.24,23.75,8.311,80.404
2016-04-18,Anuradhapura,29.55,26.29,34.3,0.62,71.49,23.27,8.311,80.404
2016-04-19,Anuradhapura,29.07,25.49,33.46,1.68,75.26,19.23,8.311,80.404
2016-04-20,Anuradhapura,29.11,25.82,33.75,3.4,78.43,23.38,8.311,80.404
2016-04-21,Anuradhapura,29.3,25.3,35.11,4.74,77.44,23.27,8.311,80.404
2016-04-22,Anuradhapura,30.11,25.63,36.19,1.97,73.04,23.5,8.311,80.404
2016-04-23,Anuradhapura,29.72,26.09,34.65,0.05,73.45,24.94,8.311,80.404
2016-04-24,Anuradhapura,30.19,26.11,35.86,0.11,70.68,24.26,8.311,80.404
2016-04-25,Anuradhapura,31.13,25.93,37.99,0.37,68.14,23.07,8.311,80.404
2016-04-26,Anuradhapura,30.54,25.92,36.57,1.02,70.68,23.31,8.311,80.404
2016-04-27,Anuradhapura,29.27,26.39,32.72,2.24,75.17,24.24,8.311,80.404
2016-04-28,Anuradhapura,30.4,25.0,37.12,0.8,69.44,24.74,8.311,80.404
2016-04-29,Anuradhapura,31.28,25.22,38.59,0.28,63.5,24.98,8.311,80.404
2016-04-30,Anuradhapura,30.51,26.02,36.76,1.28,66.79,21.08,8.311,80.404
2016-05-01,Anuradhapura,30.51,25.64,36.75,2.69,69.77,22.78,8.311,80.404
2016-05-02,Anuradhapura,29.89,26.28,35.6,4.66,74.02,22.84,8.311,80.404
2016-05-03,Anuradhapura,29.94,25.55,35.93,4.13,74.47,22.81,8.311,80.404
2016-05-04,Anuradhapura,30.35,25.76,36.48,1.66,70.96,22.65,8.311,80.404
2016-05-05,Anuradhapura,30.52,25.97,37.06,2.79,69.5,20.1,8.311,80.404
2016-05-06,Anuradhapura,30.07,25.34,36.49,8.07,73.57,20.77,8.311,80.404
2016-05-07,Anuradhapura,28.99,26.23,33.41,14.64,79.58,21.0,8.311,80.404
2016-05-08,Anuradhapura,29.9,25.39,35.82,5.25,73.19,16.85,8.311,80.404
2016-05-09,Anuradhapura,29.5,25.38,35.3,4.89,74.43,18.53,8.311,80.404
2016-05-10,Anuradhapura,28.9,25.34,34.91,4.27,69.54,15.37,8.311,80.404
2016-05-11,Anuradhapura,28.74,24.43,34.15,16.91,74.46,17.96,8.311,80.404
2016-05-12,Anuradhapura,28.25,24.78,33.0,4.28,74.2,16.7,8.311,80.404
2016-05-13,Anuradhapura,29.63,24.28,36.07,4.67,72.15,20.37,8.311,80.404
2016-05-14,Anuradhapura,28.18,24.91,32.34,22.75,79.59,7.34,8.311,80.404
2016-05-15,Anuradhapura,26.23,24.38,27.81,150.56,88.93,2.32,8.311,80.404
2016-05-16,Anuradhapura,26.72,25.74,27.84,151.99,94.37,10.21,8.311,80.404
2016-05-17,Anuradhapura,26.44,24.75,29.37,24.92,88.35,6.94,8.311,80.404
2016-05-18,Anuradhapura,27.08,25.22,29.92,4.85,89.31,19.95,8.311,80.404
2016-05-19,Anuradhapura,27.77,25.79,31.13,1.79,86.79,18.12,8.311,80.404
2016-05-20,Anuradhapura,27.29,25.65,30.32,1.18,87.08,17.5,8.311,80.404
2016-05-21,Anuradhapura,27.46,25.55,30.08,0.44,88.21,20.1,8.311,80.404
2016-05-22,Anuradhapura,28.17,26.0,31.69,0.1,87.74,21.25,8.311,80.404
2016-05-23,Anuradhapura,28.09,26.32,31.28,0.1,86.8,21.17,8.311,80.404
2016-05-24,Anuradhapura,27.92,26.22,30.48,0.24,88.27,20.56,8.311,80.404
2016-05-25,Anuradhapura,27.65,25.58,31.07,0.07,85.77,21.65,8.311,80.404
2016-05-26,Anuradhapura,27.68,25.9,30.52,0.07,88.22,21.77,8.311,80.404
2016-05-27,Anuradhapura,27.42,25.76,30.47,0.46,87.58,20.46,8.311,80.404
2016-05-28,Anuradhapura,26.8,24.04,29.89,1.06,84.62,20.5,8.311,80.404
2016-05-29,Anuradhapura,27.09,23.66,31.37,0.44,83.89,20.09,8.311,80.404
2016-05-30,Anuradhapura,27.18,24.94,30.58,0.81,84.86,21.36,8.311,80.404
2016-05-31,Anuradhapura,27.38,25.1,31.1,0.47,84.1,20.57,8.311,80.404
2016-06-01,Anuradhapura,27.23,24.68,30.93,0.28,83.99,22.29,8.311,80.404
2016-06-02,Anuradhapura,27.12,24.64,30.94,0.16,84.48,21.09,8.311,80.404
2016-06-03,Anuradhapura,26.96,24.87,29.91,0.12,84.28,19.07,8.311,80.404
2016-06-04,Anuradhapura,27.35,25.51,30.4,0.52,86.21,20.57,8.311,80.404
2016-06-05,Anuradhapura,27.58,25.57,31.28,1.67,84.7,20.63,8.311,80.404
2016-06-06,Anuradhapura,27.35,25.2,30.86,1.4,84.25,19.42,8.311,80.404
2016-06-07,Anuradhapura,27.16,24.75,30.62,2.99,86.96,19.19,8.311,80.404
2016-06-08,Anuradhapura,26.96,25.6,29.33,2.84,88.74,16.39,8.311,80.404
2016-06-09,Anuradhapura,27.22,25.26,30.35,1.48,87.6,19.14,8.311,80.404
2016-06-10,Anuradhapura,27.08,24.77,30.5,0.62,84.21,19.55,8.311,80.404
2016-06-11,Anuradhapura,26.86,25.25,30.07,0.16,85.26,21.21,8.311,80.404
2016-06-12,Anuradhapura,27.1,25.27,30.3,0.38,86.58,20.72,8.311,80.404
2016-06-13,Anuradhapura,27.07,25.06,30.32,0.56,85.13,20.15,8.311,80.404
2016-06-14,Anuradhapura,26.85,25.02,29.61,0.12,87.36,21.39,8.311,80.404
2016-06-15,Anuradhapura,27.21,25.19,30.88,0.11,82.95,21.58,8.311,80.404
2016-06-16,Anuradhapura,27.02,24.84,30.66,0.07,83.21,17.78,8.311,80.404
2016-06-17,Anuradhapura,26.73,24.98,29.61,0.44,85.38,18.9,8.311,80.404
2016-06-18,Anuradhapura,26.66,24.05,30.44,0.17,81.82,18.27,8.311,80.404
2016-06-19,Anuradhapura,26.88,24.03,31.14,0.08,81.26,19.41,8.311,80.404
2016-06-20,Anuradhapura,26.77,24.65,30.61,0.2,80.4,19.09,8.311,80.404
2016-06-21,Anuradhapura,27.0,24.68,30.94,0.22,79.43,17.22,8.311,80.404
2016-06-22,Anuradhapura,26.73,24.5,30.44,0.1,79.82,17.63,8.311,80.404
2016-06-23,Anuradhapura,26.92,24.17,30.63,0.13,76.06,13.71,8.311,80.404
2016-06-24,Anuradhapura,26.25,23.81,29.3,0.06,79.65,13.41,8.311,80.404
2016-06-25,Anuradhapura,27.43,24.52,31.66,0.04,77.22,20.64,8.311,80.404
2016-06-26,Anuradhapura,27.21,24.74,31.64,0.01,80.85,20.37,8.311,80.404
2016-06-27,Anuradhapura,27.39,24.85,31.68,0.03,80.84,19.04,8.311,80.404
2016-06-28,Anuradhapura,26.87,25.12,29.63,0.04,83.97,16.58,8.311,80.404
2016-06-29,Anuradhapura,26.59,25.19,29.06,0.28,85.78,14.51,8.311,80.404
2016-06-30,Anuradhapura,27.43,25.06,31.46,0.06,82.24,20.21,8.311,80.404
2016-07-01,Anuradhapura,28.19,25.15,32.78,0.0,77.61,21.68,8.311,80.404
2016-07-02,Anuradhapura,28.09,24.9,33.05,0.0,76.69,22.62,8.311,80.404
2016-07-03,Anuradhapura,28.44,25.14,33.86,0.0,72.5,23.28,8.311,80.404
2016-07-04,Anuradhapura,28.32,24.99,33.01,0.0,72.92,23.32,8.311,80.404
2016-07-05,Anuradhapura,28.37,25.23,33.64,0.04,75.01,21.38,8.311,80.404
2016-07-06,Anuradhapura,27.73,25.48,31.2,0.22,81.7,21.52,8.311,80.404
2016-07-07,Anuradhapura,27.51,24.88,32.06,0.1,80.29,21.57,8.311,80.404
2016-07-08,Anuradhapura,27.55,25.25,31.15,0.3,75.79,20.71,8.311,80.404
2016-07-09,Anuradhapura,27.86,24.42,32.72,0.28,72.73,20.39,8.311,80.404
2016-07-10,Anuradhapura,27.41,24.47,31.95,0.46,72.51,21.52,8.311,80.404
2016-07-11,Anuradhapura,27.64,25.1,31.62,0.14,77.1,22.53,8.311,80.404
2016-07-12,Anuradhapura,27.96,24.94,32.91,0.03,75.7,22.44,8.311,80.404
2016-07-13,Anuradhapura,27.73,24.71,32.42,0.02,75.61,23.2,8.311,80.404
2016-07-14,Anuradhapura,28.0,24.52,33.28,0.15,76.4,21.17,8.311,80.404
2016-07-15,Anuradhapura,27.22,24.51,31.86,0.52,79.03,18.61,8.311,80.404
2016-07-16,Anuradhapura,27.45,24.31,32.83,0.58,75.77,16.75,8.311,80.404
2016-07-17,Anuradhapura,27.33,24.11,32.62,0.04,74.71,12.7,8.311,80.404
2016-07-18,Anuradhapura,26.79,24.4,30.28,0.1,76.19,19.46,8.311,80.404
2016-07-19,Anuradhapura,27.82,23.92,33.47,0.18,69.99,19.93,8.311,80.404
2016-07-20,Anuradhapura,28.08,24.45,33.48,0.2,73.32,19.35,8.311,80.404
2016-07-21,Anuradhapura,27.46,24.87,31.65,0.04,76.75,16.19,8.311,80.404
2016-07-22,Anuradhapura,27.93,24.57,33.45,0.01,72.81,18.78,8.311,80.404
2016-07-23,Anuradhapura,27.01,24.77,30.89,0.03,75.75,15.53,8.311,80.404
2016-07-24,Anuradhapura,26.96,24.41,31.08,0.04,78.08,18.18,8.311,80.404
2016-07-25,Anuradhapura,27.24,24.25,32.71,9.45,80.19,18.18,8.311,80.404
2016-07-26,Anuradhapura,25.72,23.86,29.26,8.93,87.09,16.8,8.311,80.404
2016-07-27,Anuradhapura,26.53,23.69,30.61,1.04,79.94,21.28,8.311,80.404
2016-07-28,Anuradhapura,27.36,24.06,32.24,0.17,78.17,21.18,8.311,80.404
2016-07-29,Anuradhapura,27.34,24.75,31.95,0.9,77.72,21.82,8.311,80.404
2016-07-30,Anuradhapura,26.71,24.53,30.34,0.37,79.22,19.43,8.311,80.404
2016-07-31,Anuradhapura,27.98,24.27,34.0,0.01,73.86,22.38,8.311,80.404
2016-08-01,Anuradhapura,27.21,24.78,31.14,0.01,76.68,22.26,8.311,80.404
2016-08-02,Anuradhapura,27.14,24.07,31.9,0.0,77.17,22.37,8.311,80.404
2016-08-03,Anuradhapura,27.42,24.44,32.59,0.0,75.03,21.2,8.311,80.404
2016-08-04,Anuradhapura,27.07,24.65,30.95,0.0,77.68,23.25,8.311,80.404
2016-08-05,Anuradhapura,28.34,24.35,34.24,0.0,72.61,22.64,8.311,80.404
2016-08-06,Anuradhapura,29.09,24.48,36.15,0.0,69.18,24.09,8.311,80.404
2016-08-07,Anuradhapura,28.71,24.84,35.31,0.0,70.9,23.81,8.311,80.404
2016-08-08,Anuradhapura,28.9,25.05,34.68,0.0,70.03,22.65,8.311,80.404
2016-08-09,Anuradhapura,28.38,24.77,34.21,0.01,72.12,22.81,8.311,80.404
2016-08-10,Anuradhapura,29.01,24.89,35.34,0.01,69.26,23.45,8.311,80.404
2016-08-11,Anuradhapura,28.44,25.04,34.09,0.01,71.76,23.52,8.311,80.404
2016-08-12,Anuradhapura,29.05,24.88,35.49,0.01,69.72,22.63,8.311,80.404
2016-08-13,Anuradhapura,28.74,25.15,34.06,0.03,71.24,21.96,8.311,80.404
2016-08-14,Anuradhapura,28.47,25.32,34.12,0.08,71.6,21.54,8.311,80.404
2016-08-15,Anuradhapura,28.66,25.35,34.62,0.08,70.32,20.9,8.311,80.404
2016-08-16,Anuradhapura,29.1,25.29,35.16,0.05,68.94,20.79,8.311,80.404
2016-08-17,Anuradhapura,28.69,25.4,34.21,0.03,68.47,19.6,8.311,80.404
2016-08-18,Anuradhapura,29.28,25.02,35.87,0.04,66.16,22.3,8.311,80.404
2016-08-19,Anuradhapura,29.45,24.96,35.94,0.12,65.82,21.44,8.311,80.404
2016-08-20,Anuradhapura,29.15,24.74,35.37,0.03,68.55,23.65,8.311,80.404
2016-08-21,Anuradhapura,29.28,25.34,34.97,0.04,70.66,19.13,8.311,80.404
2016-08-22,Anuradhapura,28.71,25.49,33.54,0.1,73.07,17.57,8.311,80.404
2016-08-23,Anuradhapura,28.29,25.53,33.12,0.12,73.38,20.48,8.311,80.404
2016-08-24,Anuradhapura,28.13,25.25,33.05,0.3,73.44,20.82,8.311,80.404
2016-08-25,Anuradhapura,27.28,24.75,30.73,0.95,77.21,20.8,8.311,80.404
2016-08-26,Anuradhapura,27.68,24.67,32.35,0.7,74.72,19.37,8.311,80.404
2016-08-27,Anuradhapura,26.88,24.62,30.09,0.7,75.96,15.64,8.311,80.404
2016-08-28,Anuradhapura,28.46,24.62,34.2,1.24,69.33,21.61,8.311,80.404
